iter	Passed	Remaining
3220	56777	119496
3221	56794	119475
3222	56814	119464
3223	56830	119441
3224	56859	119449
3225	56874	119425
3226	56890	119404
3227	56905	119381
3228	56921	119360
3229	56936	119336
3230	56953	119318
3231	56967	119292
3232	56980	119266
3233	56994	119239
3234	57013	119225
3235	57026	119199
3236	57044	119181
3237	57059	119158
3238	57091	119171
3239	57106	119148
3240	57122	119127
3241	57136	119101
3242	57150	119076
3243	57165	119053
3244	57185	119040
3245	57198	119013
3246	57215	118995
3247	57229	118969
3248	57244	118947
3249	57259	118923
3250	57272	118896
3251	57287	118872
3252	57300	118846
3253	57315	118822
3254	57340	118821
3255	57357	118801
3256	57385	118805
3257	57398	118778
3258	57415	118760
3259	57432	118740
3260	57448	118719
3261	57463	118696
3262	57493	118705
3263	57522	118709
3264	57540	118694
3265	57557	118674
3266	57586	118681
3267	57600	118656
3268	57634	118670
3269	57647	118643
3270	57662	118621
3271	57690	118625
3272	57705	118601
3273	57716	118569
3274	57738	118562
3275	57751	118535
3276	57770	118521
3277	57785	118497
3278	57805	118483
3279	57821	118463
3280	57839	118445
3281	57856	118427
3282	57881	118424
3283	57895	118400
3284	57926	118410
3285	57951	118406
3286	57973	118398
3287	57989	118376
3288	58005	118356
3289	58022	118338
3290	58048	118336
3291	58061	118310
3292	58080	118294
3293	58093	118269
3294	58110	118248
3295	58123	118222
3296	58138	118198
3297	58148	118166
3298	58162	118141
3299	58184	118132
3300	58206	118122
3301	58221	118099
3302	58251	118108
3303	58265	118083
3304	58296	118092
3305	58309	118066
3306	58326	118046
3307	58340	118020
3308	58357	118003
3309	58370	117975
3310	58389	117960
3311	58417	117964
3312	58432	117940
3313	58446	117916
3314	58464	117899
3315	58478	117874
3316	58495	117855
3317	58509	117830
3318	58523	117804
3319	58537	117780
3320	58557	117766
3321	58572	117743
3322	58587	117721
3323	58603	117701
3324	58621	117682
3325	58634	117657
3326	58650	117636
3327	58664	117610
3328	58680	117589
3329	58711	117600
3330	58723	117570
3331	58737	117545
3332	58761	117539
3333	58775	117516
3334	58791	117494
3335	58819	117497
3336	58836	117479
3337	58850	117453
3338	58863	117427
3339	58876	117401
3340	58898	117391
3341	58905	117352
3342	58928	117346
3343	58943	117322
3344	58961	117306
3345	58972	117276
3346	58994	117265
3347	59009	117244
3348	59023	117219
3349	59035	117189
3350	59042	117151
3351	59055	117124
3352	59084	117128
3353	59111	117129
3354	59124	117103
3355	59140	117082
3356	59165	117078
3357	59181	117059
3358	59197	117037
3359	59211	117012
3360	59226	116990
3361	59239	116964
3362	59251	116934
3363	59264	116907
3364	59282	116891
3365	59295	116864
3366	59310	116841
3367	59325	116818
3368	59340	116796
3369	59353	116769
3370	59365	116741
3371	59379	116716
3372	59402	116710
3373	59409	116671
3374	59423	116645
3375	59452	116651
3376	59466	116626
3377	59480	116601
3378	59494	116576
3379	59510	116555
3380	59525	116532
3381	59546	116522
3382	59561	116499
3383	59576	116477
3384	59590	116451
3385	59607	116432
3386	59620	116407
3387	59638	116390
3388	59652	116364
3389	59667	116343
3390	59682	116320
3391	59700	116304
3392	59715	116280
3393	59730	116258
3394	59744	116232
3395	59760	116213
3396	59790	116219
3397	59805	116197
3398	59821	116175
3399	59839	116158
3400	59854	116136
3401	59873	116120
3402	59899	116121
3403	59917	116103
3404	59930	116076
3405	59943	116051
3406	59958	116026
3407	59971	116001
3408	59986	115977
3409	60011	115975
3410	60025	115949
3411	60042	115931
3412	60057	115908
3413	60087	115915
3414	60100	115890
3415	60116	115868
3416	60130	115843
3417	60141	115814
3418	60154	115787
3419	60176	115777
3420	60190	115753
3421	60210	115740
3422	60224	115716
3423	60241	115697
3424	60258	115679
3425	60274	115657
3426	60287	115631
3427	60315	115634
3428	60330	115612
3429	60345	115588
3430	60359	115564
3431	60375	115542
3432	60388	115516
3433	60402	115493
3434	60417	115470
3435	60432	115447
3436	60439	115410
3437	60456	115391
3438	60471	115367
3439	60487	115349
3440	60501	115323
3441	60517	115303
3442	60530	115277
3443	60545	115255
3444	60559	115230
3445	60578	115215
3446	60593	115192
3447	60610	115173
3448	60638	115175
3449	60653	115153
3450	60665	115126
3451	60681	115104
3452	60696	115082
3453	60718	115072
3454	60726	115038
3455	60740	115013
3456	60753	114987
3457	60768	114964
3458	60782	114939
3459	60797	114917
3460	60810	114890
3461	60824	114867
3462	60835	114837
3463	60853	114821
3464	60883	114826
3465	60897	114801
3466	60910	114775
3467	60922	114747
3468	60935	114722
3469	60963	114724
3470	60978	114701
3471	61008	114708
3472	61023	114684
3473	61036	114659
3474	61049	114632
3475	61071	114622
3476	61083	114596
3477	61100	114577
3478	61114	114551
3479	61132	114535
3480	61147	114512
3481	61161	114489
3482	61174	114462
3483	61196	114453
3484	61209	114428
3485	61226	114408
3486	61251	114404
3487	61267	114384
3488	61281	114360
3489	61294	114334
3490	61308	114310
3491	61323	114287
3492	61335	114260
3493	61350	114237
3494	61365	114215
3495	61375	114183
3496	61404	114188
3497	61425	114176
3498	61439	114151
3499	61458	114137
3500	61469	114107
3501	61485	114086
3502	61496	114056
3503	61519	114049
3504	61534	114028
3505	61549	114005
3506	61563	113981
3507	61581	113964
3508	61595	113940
3509	61612	113921
3510	61625	113895
3511	61643	113878
3512	61656	113852
3513	61671	113831
3514	61686	113809
3515	61704	113792
3516	61721	113772
3517	61749	113775
3518	61764	113752
3519	61776	113724
3520	61789	113699
3521	61812	113691
3522	61823	113661
3523	61837	113637
3524	61851	113613
3525	61874	113606
3526	61887	113581
3527	61906	113564
3528	61921	113543
3529	61936	113521
3530	61965	113523
3531	61982	113505
3532	61995	113479
3533	62007	113452
3534	62020	113426
3535	62045	113422
3536	62074	113425
3537	62094	113412
3538	62109	113390
3539	62120	113360
3540	62133	113334
3541	62148	113312
3542	62161	113287
3543	62184	113280
3544	62198	113255
3545	62209	113226
3546	62223	113201
3547	62237	113177
3548	62244	113141
3549	62262	113124
3550	62276	113100
3551	62294	113084
3552	62310	113064
3553	62339	113067
3554	62367	113068
3555	62385	113051
3556	62398	113026
3557	62417	113010
3558	62431	112987
3559	62452	112975
3560	62467	112952
3561	62484	112934
3562	62500	112914
3563	62523	112907
3564	62537	112883
3565	62554	112863
3566	62568	112840
3567	62585	112822
3568	62596	112793
3569	62609	112766
3570	62624	112744
3571	62639	112723
3572	62660	112711
3573	62677	112692
3574	62690	112667
3575	62704	112644
3576	62718	112620
3577	62739	112608
3578	62753	112584
3579	62769	112564
3580	62782	112538
3581	62801	112523
3582	62833	112532
3583	62864	112539
3584	62891	112538
3585	62906	112516
3586	62921	112493
3587	62935	112470
3588	62950	112447
3589	62972	112438
3590	62987	112415
3591	62999	112389
3592	63015	112369
3593	63035	112355
3594	63063	112356
3595	63077	112331
3596	63090	112306
3597	63112	112297
3598	63126	112273
3599	63138	112246
3600	63152	112222
3601	63172	112209
3602	63187	112187
3603	63204	112168
3604	63219	112146
3605	63250	112153
3606	63264	112129
3607	63278	112104
3608	63291	112079
3609	63308	112061
3610	63322	112037
3611	63336	112013
3612	63352	111993
3613	63368	111973
3614	63383	111951
3615	63399	111931
3616	63417	111913
3617	63446	111917
3618	63462	111896
3619	63478	111876
3620	63485	111841
3621	63508	111831
3622	63521	111807
3623	63538	111789
3624	63551	111763
3625	63570	111748
3626	63586	111728
3627	63617	111733
3628	63645	111734
3629	63663	111717
3630	63676	111692
3631	63685	111660
3632	63699	111636
3633	63713	111611
3634	63726	111587
3635	63742	111566
3636	63757	111544
3637	63785	111546
3638	63799	111522
3639	63815	111502
3640	63824	111469
3641	63846	111459
3642	63859	111434
3643	63877	111418
3644	63891	111393
3645	63906	111371
3646	63921	111350
3647	63938	111330
3648	63953	111309
3649	63971	111293
3650	63985	111269
3651	64035	111307
3652	64050	111287
3653	64065	111264
3654	64079	111241
3655	64108	111243
3656	64126	111226
3657	64153	111225
3658	64170	111206
3659	64183	111181
3660	64197	111158
3661	64215	111140
3662	64230	111119
3663	64245	111096
3664	64273	111097
3665	64297	111090
3666	64320	111083
3667	64339	111068
3668	64355	111048
3669	64385	111052
3670	64400	111029
3671	64414	111006
3672	64429	110983
3673	64447	110967
3674	64462	110945
3675	64474	110919
3676	64490	110898
3677	64508	110882
3678	64524	110861
3679	64542	110845
3680	64558	110824
3681	64604	110855
3682	64620	110834
3683	64636	110814
3684	64650	110792
3685	64665	110770
3686	64679	110747
3687	64712	110754
3688	64727	110733
3689	64758	110739
3690	64785	110737
3691	64799	110713
3692	64813	110690
3693	64825	110662
3694	64839	110639
3695	64870	110645
3696	64887	110625
3697	64914	110625
3698	64930	110604
3699	64945	110582
3700	64970	110578
3701	64984	110555
3702	65001	110535
3703	65022	110524
3704	65036	110500
3705	65047	110471
3706	65062	110450
3707	65084	110439
3708	65100	110420
3709	65115	110397
3710	65138	110389
3711	65157	110374
3712	65171	110351
3713	65187	110330
3714	65193	110293
3715	65220	110292
3716	65233	110267
3717	65269	110280
3718	65286	110261
3719	65294	110228
3720	65309	110206
3721	65320	110178
3722	65333	110153
3723	65359	110148
3724	65372	110123
3725	65382	110094
3726	65396	110070
3727	65420	110063
3728	65436	110043
3729	65484	110076
3730	65511	110075
3731	65531	110061
3732	65542	110033
3733	65559	110015
3734	65574	109992
3735	65585	109964
3736	65599	109940
3737	65615	109920
3738	65632	109902
3739	65656	109896
3740	65672	109874
3741	65715	109900
3742	65723	109867
3743	65737	109843
3744	65752	109821
3745	65773	109810
3746	65788	109787
3747	65803	109765
3748	65819	109746
3749	65838	109731
3750	65852	109708
3751	65865	109682
3752	65880	109660
3753	65894	109637
3754	65908	109613
3755	65925	109594
3756	65939	109571
3757	65960	109559
3758	65976	109539
3759	65991	109518
3760	66004	109492
3761	66019	109470
3762	66034	109448
3763	66048	109425
3764	66062	109402
3765	66076	109379
3766	66106	109381
3767	66131	109376
3768	66144	109351
3769	66163	109336
3770	66176	109311
3771	66194	109294
3772	66209	109272
3773	66222	109247
3774	66235	109222
3775	66248	109198
3776	66259	109169
3777	66284	109163
3778	66297	109139
3779	66314	109119
3780	66329	109098
3781	66347	109081
3782	66359	109055
3783	66379	109042
3784	66396	109023
3785	66411	109001
3786	66425	108978
3787	66454	108980
3788	66483	108980
3789	66503	108966
3790	66517	108943
3791	66548	108949
3792	66565	108930
3793	66580	108908
3794	66607	108906
3795	66624	108888
3796	66650	108884
3797	66672	108873
3798	66685	108849
3799	66701	108829
3800	66729	108827
3801	66747	108811
3802	66765	108794
3803	66795	108797
3804	66811	108776
3805	66841	108779
3806	66854	108754
3807	66871	108736
3808	66885	108713
3809	66899	108689
3810	66913	108666
3811	66927	108643
3812	66940	108618
3813	66956	108597
3814	66978	108587
3815	66998	108574
3816	67012	108551
3817	67042	108553
3818	67055	108529
3819	67071	108508
3820	67084	108483
3821	67098	108460
3822	67112	108436
3823	67128	108416
3824	67142	108393
3825	67158	108373
3826	67175	108354
3827	67198	108345
3828	67211	108321
3829	67229	108304
3830	67243	108280
3831	67256	108256
3832	67283	108253
3833	67303	108240
3834	67317	108217
3835	67332	108195
3836	67350	108178
3837	67369	108162
3838	67382	108138
3839	67397	108116
3840	67411	108093
3841	67425	108069
3842	67438	108045
3843	67452	108022
3844	67466	107998
3845	67479	107974
3846	67494	107952
3847	67523	107954
3848	67538	107931
3849	67568	107933
3850	67582	107910
3851	67597	107888
3852	67610	107864
3853	67628	107848
3854	67642	107823
3855	67655	107799
3856	67670	107777
3857	67690	107763
3858	67701	107736
3859	67722	107724
3860	67734	107697
3861	67752	107681
3862	67765	107656
3863	67780	107635
3864	67795	107613
3865	67816	107600
3866	67829	107576
3867	67845	107556
3868	67858	107532
3869	67873	107510
3870	67888	107488
3871	67910	107477
3872	67926	107457
3873	67944	107441
3874	67957	107417
3875	67972	107395
3876	67986	107372
3877	68013	107369
3878	68028	107347
3879	68047	107333
3880	68062	107311
3881	68093	107315
3882	68107	107291
3883	68121	107269
3884	68135	107245
3885	68153	107229
3886	68166	107204
3887	68184	107186
3888	68197	107162
3889	68211	107138
3890	68224	107115
3891	68240	107094
3892	68257	107076
3893	68277	107063
3894	68290	107038
3895	68304	107014
3896	68317	106990
3897	68332	106969
3898	68346	106945
3899	68367	106933
3900	68381	106910
3901	68395	106887
3902	68408	106863
3903	68430	106853
3904	68445	106831
3905	68464	106815
3906	68491	106813
3907	68506	106792
3908	68522	106772
3909	68538	106751
3910	68551	106727
3911	68559	106694
3912	68572	106670
3913	68586	106646
3914	68599	106623
3915	68619	106609
3916	68634	106587
3917	68661	106585
3918	68689	106582
3919	68703	106561
3920	68717	106537
3921	68738	106525
3922	68752	106502
3923	68768	106481
3924	68781	106458
3925	68797	106438
3926	68812	106417
3927	68828	106397
3928	68842	106374
3929	68857	106351
3930	68874	106334
3931	68894	106320
3932	68907	106295
3933	68921	106272
3934	68934	106248
3935	68948	106225
3936	68967	106210
3937	68987	106196
3938	69002	106174
3939	69034	106179
3940	69048	106156
3941	69062	106133
3942	69076	106110
3943	69094	106094
3944	69109	106072
3945	69126	106054
3946	69140	106031
3947	69156	106012
3948	69171	105991
3949	69188	105972
3950	69204	105952
3951	69220	105933
3952	69236	105912
3953	69265	105912
3954	69278	105889
3955	69283	105851
3956	69296	105828
3957	69310	105805
3958	69324	105781
3959	69337	105757
3960	69352	105736
3961	69368	105716
3962	69382	105693
3963	69393	105665
3964	69416	105656
3965	69430	105634
3966	69450	105620
3967	69463	105595
3968	69477	105572
3969	69491	105549
3970	69511	105536
3971	69525	105513
3972	69541	105493
3973	69553	105467
3974	69573	105454
3975	69587	105432
3976	69603	105411
3977	69616	105387
3978	69634	105370
3979	69648	105347
3980	69665	105329
3981	69677	105303
3982	69695	105286
3983	69724	105286
3984	69744	105273
3985	69760	105253
3986	69791	105255
3987	69805	105233
3988	69820	105212
3989	69849	105211
3990	69868	105196
3991	69874	105161
3992	69898	105153
3993	69912	105130
3994	69927	105110
3995	69941	105087
3996	69959	105070
3997	69973	105047
3998	69984	105020
3999	69997	104996
4000	70019	104985
4001	70032	104960
4002	70044	104935
4003	70058	104912
4004	70082	104904
4005	70098	104884
4006	70130	104889
4007	70157	104886
4008	70174	104868
4009	70203	104866
4010	70223	104854
4011	70236	104829
4012	70252	104810
4013	70263	104782
4014	70279	104762
4015	70293	104740
4016	70308	104718
4017	70328	104705
4018	70347	104689
4019	70373	104684
4020	70387	104661
4021	70400	104638
4022	70423	104628
4023	70438	104607
4024	70469	104609
4025	70497	104607
4026	70512	104587
4027	70526	104563
4028	70544	104546
4029	70551	104514
4030	70575	104506
4031	70589	104483
4032	70603	104460
4033	70616	104437
4034	70629	104412
4035	70640	104386
4036	70667	104382
4037	70683	104362
4038	70714	104364
4039	70731	104345
4040	70745	104323
4041	70759	104300
4042	70774	104279
4043	70787	104256
4044	70806	104240
4045	70819	104216
4046	70839	104202
4047	70883	104224
4048	70899	104204
4049	70911	104178
4050	70929	104161
4051	70942	104138
4052	70950	104105
4053	70966	104086
4054	71005	104100
4055	71023	104083
4056	71043	104070
4057	71061	104053
4058	71077	104033
4059	71092	104012
4060	71114	104001
4061	71128	103978
4062	71139	103951
4063	71153	103928
4064	71166	103904
4065	71174	103873
4066	71188	103850
4067	71204	103831
4068	71223	103816
4069	71237	103793
4070	71251	103770
4071	71266	103749
4072	71284	103732
4073	71297	103709
4074	71314	103690
4075	71345	103691
4076	71362	103674
4077	71375	103650
4078	71389	103627
4079	71402	103604
4080	71418	103583
4081	71432	103561
4082	71448	103541
4083	71463	103520
4084	71484	103507
4085	71497	103484
4086	71530	103489
4087	71544	103466
4088	71560	103446
4089	71574	103424
4090	71592	103407
4091	71607	103386
4092	71621	103363
4093	71635	103340
4094	71655	103327
4095	71679	103319
4096	71698	103303
4097	71710	103278
4098	71728	103262
4099	71742	103238
4100	71758	103219
4101	71805	103243
4102	71817	103218
4103	71832	103198
4104	71855	103187
4105	71869	103166
4106	71895	103160
4107	71910	103139
4108	71926	103119
4109	71940	103097
4110	71952	103071
4111	71965	103048
4112	71977	103021
4113	71988	102995
4114	72003	102974
4115	72019	102954
4116	72036	102936
4117	72051	102916
4118	72066	102894
4119	72096	102894
4120	72110	102872
4121	72124	102850
4122	72138	102826
4123	72152	102804
4124	72176	102796
4125	72191	102776
4126	72225	102781
4127	72239	102758
4128	72269	102759
4129	72283	102736
4130	72299	102717
4131	72329	102717
4132	72347	102700
4133	72363	102680
4134	72381	102665
4135	72397	102645
4136	72425	102642
4137	72442	102623
4138	72471	102623
4139	72483	102596
4140	72497	102575
4141	72508	102548
4142	72522	102526
4143	72536	102503
4144	72552	102483
4145	72570	102466
4146	72594	102458
4147	72609	102437
4148	72639	102437
4149	72653	102415
4150	72665	102389
4151	72679	102368
4152	72714	102374
4153	72731	102355
4154	72740	102327
4155	72754	102305
4156	72779	102297
4157	72793	102275
4158	72807	102252
4159	72820	102229
4160	72829	102199
4161	72843	102177
4162	72872	102175
4163	72882	102147
4164	72902	102134
4165	72917	102111
4166	72932	102091
4167	72947	102070
4168	72964	102052
4169	72993	102051
4170	73010	102032
4171	73037	102029
4172	73056	102012
4173	73069	101989
4174	73086	101971
4175	73099	101946
4176	73114	101926
4177	73130	101906
4178	73151	101893
4179	73165	101870
4180	73196	101872
4181	73212	101853
4182	73246	101858
4183	73261	101837
4184	73291	101837
4185	73305	101815
4186	73323	101797
4187	73350	101794
4188	73367	101776
4189	73381	101753
4190	73398	101734
4191	73411	101710
4192	73429	101694
4193	73442	101671
4194	73453	101644
4195	73468	101622
4196	73494	101617
4197	73510	101597
4198	73534	101589
4199	73548	101567
4200	73567	101551
4201	73580	101527
4202	73594	101505
4203	73607	101482
4204	73621	101459
4205	73639	101442
4206	73656	101423
4207	73670	101402
4208	73687	101384
4209	73701	101362
4210	73721	101346
4211	73734	101323
4212	73750	101303
4213	73765	101283
4214	73782	101265
4215	73797	101244
4216	73812	101223
4217	73831	101207
4218	73867	101214
4219	73884	101196
4220	73899	101176
4221	73914	101155
4222	73936	101143
4223	73950	101122
4224	73968	101105
4225	73981	101081
4226	73999	101064
4227	74014	101043
4228	74032	101026
4229	74046	101004
4230	74077	101004
4231	74091	100982
4232	74137	101004
4233	74156	100989
4234	74185	100987
4235	74202	100968
4236	74232	100968
4237	74250	100950
4238	74267	100932
4239	74282	100912
4240	74311	100910
4241	74330	100894
4242	74360	100893
4243	74377	100876
4244	74395	100859
4245	74413	100842
4246	74436	100831
4247	74450	100809
4248	74466	100789
4249	74481	100769
4250	74498	100750
4251	74513	100730
4252	74529	100709
4253	74544	100689
4254	74566	100678
4255	74599	100680
4256	74632	100684
4257	74649	100666
4258	74680	100667
4259	74698	100649
4260	74715	100632
4261	74728	100608
4262	74754	100602
4263	74772	100585
4264	74787	100564
4265	74804	100546
4266	74818	100523
4267	74833	100502
4268	74865	100504
4269	74893	100500
4270	74907	100479
4271	74921	100456
4272	74939	100439
4273	74956	100421
4274	74987	100421
4275	75001	100399
4276	75018	100381
4277	75034	100361
4278	75053	100345
4279	75071	100328
4280	75087	100308
4281	75103	100290
4282	75128	100282
4283	75145	100263
4284	75161	100244
4285	75176	100223
4286	75194	100206
4287	75209	100185
4288	75235	100179
4289	75263	100175
4290	75294	100176
4291	75305	100150
4292	75324	100134
4293	75339	100113
4294	75370	100114
4295	75381	100087
4296	75396	100066
4297	75409	100043
4298	75429	100029
4299	75443	100006
4300	75460	99988
4301	75474	99965
4302	75485	99940
4303	75501	99919
4304	75523	99908
4305	75539	99888
4306	75553	99867
4307	75567	99845
4308	75584	99826
4309	75599	99804
4310	75613	99782
4311	75624	99756
4312	75646	99744
4313	75659	99722
4314	75673	99700
4315	75689	99679
4316	75704	99658
4317	75720	99639
4318	75737	99621
4319	75753	99601
4320	75768	99580
4321	75781	99557
4322	75797	99538
4323	75811	99515
4324	75829	99498
4325	75843	99476
4326	75860	99458
4327	75889	99455
4328	75909	99441
4329	75924	99420
4330	75938	99398
4331	75952	99375
4332	75966	99354
4333	75980	99332
4334	75999	99316
4335	76013	99294
4336	76026	99271
4337	76043	99252
4338	76057	99230
4339	76072	99209
4340	76103	99209
4341	76119	99190
4342	76140	99176
4343	76153	99153
4344	76167	99132
4345	76182	99110
4346	76199	99092
4347	76215	99073
4348	76236	99060
4349	76252	99040
4350	76278	99033
4351	76288	99007
4352	76307	98991
4353	76324	98973
4354	76333	98944
4355	76350	98925
4356	76369	98910
4357	76385	98890
4358	76399	98868
4359	76414	98848
4360	76432	98830
4361	76448	98811
4362	76476	98807
4363	76492	98787
4364	76508	98769
4365	76528	98754
4366	76571	98769
4367	76587	98750
4368	76636	98773
4369	76650	98751
4370	76681	98750
4371	76699	98733
4372	76715	98714
4373	76729	98691
4374	76760	98691
4375	76775	98670
4376	76807	98672
4377	76822	98651
4378	76853	98651
4379	76869	98631
4380	76882	98608
4381	76897	98587
4382	76911	98564
4383	76923	98540
4384	76944	98527
4385	76958	98505
4386	76973	98484
4387	76988	98464
4388	77007	98447
4389	77024	98429
4390	77041	98411
4391	77055	98389
4392	77071	98369
4393	77085	98348
4394	77114	98345
4395	77129	98324
4396	77161	98324
4397	77176	98305
4398	77223	98324
4399	77237	98301
4400	77250	98279
4401	77281	98278
4402	77296	98257
4403	77310	98235
4404	77324	98213
4405	77338	98191
4406	77361	98180
4407	77378	98162
4408	77409	98161
4409	77424	98141
4410	77436	98116
4411	77450	98094
4412	77464	98072
4413	77479	98051
4414	77495	98031
4415	77509	98010
4416	77530	97996
4417	77544	97975
4418	77572	97969
4419	77586	97948
4420	77596	97921
4421	77610	97899
4422	77639	97896
4423	77653	97874
4424	77683	97872
4425	77697	97850
4426	77711	97828
4427	77728	97809
4428	77748	97795
4429	77766	97778
4430	77783	97760
4431	77805	97748
4432	77823	97731
4433	77837	97709
4434	77853	97690
4435	77868	97668
4436	77884	97649
4437	77896	97624
4438	77914	97608
4439	77929	97587
4440	77946	97569
4441	77962	97549
4442	77991	97546
4443	78005	97524
4444	78021	97505
4445	78035	97482
4446	78049	97460
4447	78065	97440
4448	78084	97425
4449	78109	97417
4450	78139	97415
4451	78154	97395
4452	78171	97376
4453	78186	97355
4454	78208	97343
4455	78222	97321
4456	78237	97300
4457	78248	97275
4458	78264	97256
4459	78280	97235
4460	78302	97223
4461	78318	97205
4462	78349	97203
4463	78363	97182
4464	78379	97162
4465	78392	97139
4466	78408	97120
4467	78438	97117
4468	78450	97092
4469	78470	97078
4470	78487	97060
4471	78517	97058
4472	78526	97030
4473	78547	97016
4474	78561	96995
4475	78592	96993
4476	78611	96977
4477	78626	96957
4478	78645	96941
4479	78661	96921
4480	78678	96904
4481	78697	96888
4482	78721	96878
4483	78739	96861
4484	78766	96855
4485	78783	96836
4486	78811	96832
4487	78837	96825
4488	78853	96806
4489	78870	96787
4490	78890	96773
4491	78908	96755
4492	78935	96750
4493	78947	96725
4494	78961	96704
4495	78992	96703
4496	79010	96685
4497	79023	96662
4498	79038	96641
4499	79053	96620
4500	79089	96626
4501	79105	96606
4502	79133	96601
4503	79147	96580
4504	79165	96562
4505	79177	96538
4506	79196	96522
4507	79211	96501
4508	79225	96480
4509	79239	96457
4510	79253	96436
4511	79267	96413
4512	79292	96404
4513	79304	96381
4514	79323	96364
4515	79337	96343
4516	79352	96322
4517	79366	96300
4518	79382	96281
4519	79398	96261
4520	79407	96233
4521	79423	96213
4522	79438	96194
4523	79454	96174
4524	79476	96162
4525	79492	96142
4526	79509	96124
4527	79525	96104
4528	79555	96102
4529	79571	96083
4530	79605	96085
4531	79626	96072
4532	79645	96055
4533	79661	96036
4534	79694	96037
4535	79719	96029
4536	79737	96011
4537	79749	95988
4538	79764	95967
4539	79782	95949
4540	79802	95935
4541	79818	95915
4542	79849	95913
4543	79865	95894
4544	79880	95874
4545	79898	95856
4546	79917	95840
4547	79936	95825
4548	79955	95810
4549	79972	95790
4550	79987	95771
4551	80020	95771
4552	80037	95753
4553	80055	95736
4554	80079	95726
4555	80108	95721
4556	80126	95705
4557	80147	95691
4558	80172	95683
4559	80189	95665
4560	80235	95681
4561	80253	95663
4562	80289	95668
4563	80310	95654
4564	80342	95653
4565	80358	95635
4566	80376	95617
4567	80391	95596
4568	80406	95576
4569	80418	95551
4570	80451	95552
4571	80478	95546
4572	80494	95526
4573	80509	95506
4574	80527	95488
4575	80540	95465
4576	80567	95459
4577	80582	95439
4578	80607	95429
4579	80624	95411
4580	80651	95405
4581	80667	95385
4582	80698	95383
4583	80713	95363
4584	80744	95360
4585	80772	95355
4586	80790	95339
4587	80807	95320
4588	80838	95318
4589	80847	95290
4590	80865	95274
4591	80878	95250
4592	80898	95235
4593	80913	95214
4594	80930	95196
4595	80946	95176
4596	80974	95172
4597	80991	95153
4598	81022	95151
4599	81036	95129
4600	81065	95125
4601	81079	95104
4602	81095	95084
4603	81110	95064
4604	81125	95042
4605	81157	95042
4606	81176	95025
4607	81191	95005
4608	81209	94988
4609	81226	94969
4610	81252	94961
4611	81267	94941
4612	81295	94935
4613	81311	94916
4614	81344	94916
4615	81371	94910
4616	81388	94891
4617	81405	94872
4618	81421	94853
4619	81445	94843
4620	81462	94825
4621	81479	94806
4622	81498	94790
4623	81524	94782
4624	81541	94764
4625	81556	94744
4626	81574	94726
4627	81603	94722
4628	81622	94706
4629	81636	94684
4630	81667	94681
4631	81682	94661
4632	81714	94660
4633	81730	94641
4634	81761	94638
4635	81777	94619
4636	81809	94618
4637	81826	94599
4638	81854	94593
4639	81870	94574
4640	81898	94568
4641	81916	94551
4642	81941	94542
4643	81957	94522
4644	81976	94506
4645	81993	94488
4646	82024	94485
4647	82040	94466
4648	82070	94463
4649	82087	94444
4650	82117	94441
4651	82127	94415
4652	82147	94399
4653	82164	94381
4654	82183	94364
4655	82200	94347
4656	82226	94339
4657	82244	94321
4658	82271	94314
4659	82287	94295
4660	82303	94275
4661	82312	94247
4662	82329	94229
4663	82345	94210
4664	82377	94209
4665	82394	94190
4666	82413	94174
4667	82434	94160
4668	82455	94146
4669	82471	94127
4670	82502	94124
4671	82517	94104
4672	82551	94104
4673	82569	94087
4674	82593	94077
4675	82615	94063
4676	82638	94052
4677	82651	94029
4678	82667	94010
4679	82681	93988
4680	82700	93972
4681	82714	93950
4682	82730	93930
4683	82746	93911
4684	82775	93906
4685	82789	93885
4686	82804	93864
4687	82815	93838
4688	82838	93827
4689	82854	93806
4690	82870	93787
4691	82885	93767
4692	82914	93762
4693	82928	93741
4694	82948	93725
4695	82962	93703
4696	82977	93683
4697	82992	93662
4698	83006	93640
4699	83034	93634
4700	83056	93621
4701	83069	93599
4702	83087	93581
4703	83100	93559
4704	83150	93577
4705	83168	93560
4706	83194	93551
4707	83211	93533
4708	83227	93513
4709	83243	93494
4710	83259	93474
4711	83274	93453
4712	83303	93448
4713	83317	93427
4714	83332	93406
4715	83346	93385
4716	83363	93366
4717	83375	93342
4718	83390	93322
4719	83405	93301
4720	83421	93281
4721	83440	93264
4722	83456	93245
4723	83471	93224
4724	83486	93204
4725	83500	93182
4726	83516	93163
4727	83548	93161
4728	83567	93145
4729	83578	93120
4730	83595	93102
4731	83608	93079
4732	83627	93062
4733	83643	93043
4734	83671	93037
4735	83685	93015
4736	83716	93012
4737	83730	92990
4738	83744	92968
4739	83760	92949
4740	83773	92926
4741	83781	92898
4742	83810	92893
4743	83825	92872
4744	83857	92870
4745	83871	92848
4746	83904	92847
4747	83932	92841
4748	83949	92823
4749	83965	92804
4750	84001	92807
4751	84018	92788
4752	84044	92779
4753	84060	92759
4754	84077	92741
4755	84094	92723
4756	84111	92705
4757	84129	92687
4758	84153	92676
4759	84170	92658
4760	84189	92641
4761	84202	92619
4762	84229	92611
4763	84261	92609
4764	84278	92591
4765	84293	92571
4766	84312	92554
4767	84327	92534
4768	84342	92513
4769	84360	92496
4770	84374	92474
4771	84389	92453
4772	84410	92439
4773	84424	92418
