iter	Logloss
2927	0.5733977123
2928	0.5733951259
2929	0.5733932038
2930	0.5733837877
2931	0.5733808875
2932	0.5733707171
2933	0.5733671543
2934	0.5733633833
2935	0.5733588837
2936	0.5733569586
2937	0.5733512805
2938	0.5733460219
2939	0.5733383797
2940	0.5733318006
2941	0.5733279093
2942	0.573324871
2943	0.573322392
2944	0.5733191433
2945	0.5733100622
2946	0.5733070025
2947	0.5733005302
2948	0.5732935136
2949	0.573287469
2950	0.5732850104
2951	0.5732813735
2952	0.5732767885
2953	0.5732752247
2954	0.5732678454
2955	0.5732667866
2956	0.5732649633
2957	0.5732601514
2958	0.5732573901
2959	0.5732521935
2960	0.5732495544
2961	0.5732390416
2962	0.5732336799
2963	0.5732316401
2964	0.5732283524
2965	0.573224246
2966	0.5732147468
2967	0.5732117316
2968	0.5732093113
2969	0.5732078435
2970	0.5731966727
2971	0.5731888233
2972	0.5731804101
2973	0.5731779866
2974	0.5731748032
2975	0.5731708237
2976	0.5731689332
2977	0.5731609919
2978	0.5731578846
2979	0.5731487936
2980	0.5731448981
2981	0.5731431071
2982	0.5731381751
2983	0.5731332059
2984	0.5731264129
2985	0.573121769
2986	0.573117756
2987	0.5731111185
2988	0.5731075531
2989	0.5731035294
2990	0.5730944914
2991	0.5730863339
2992	0.5730837766
2993	0.573082258
2994	0.5730747858
2995	0.5730674059
2996	0.5730611114
2997	0.5730549153
2998	0.5730497953
2999	0.5730479055
3000	0.5730391345
3001	0.5730366249
3002	0.5730297267
3003	0.5730270282
3004	0.5730249651
3005	0.5730163786
3006	0.5730093071
3007	0.5730005556
3008	0.5729923917
3009	0.5729885904
3010	0.5729848202
3011	0.572977684
3012	0.5729749501
3013	0.5729653139
3014	0.5729574225
3015	0.5729488983
3016	0.5729450845
3017	0.5729413308
3018	0.5729329693
3019	0.5729308297
3020	0.572929826
3021	0.5729231159
3022	0.5729142892
3023	0.5729092448
3024	0.5729071995
3025	0.5728996802
3026	0.572890706
3027	0.5728878381
3028	0.5728850893
3029	0.5728840039
3030	0.5728818003
3031	0.5728796784
3032	0.5728751558
3033	0.5728695077
3034	0.572867438
3035	0.5728601618
3036	0.5728565537
3037	0.5728543492
3038	0.5728486579
3039	0.5728455331
3040	0.5728394502
3041	0.5728353194
3042	0.5728286898
3043	0.572824742
3044	0.5728198036
3045	0.5728178588
3046	0.5728155419
3047	0.5728088033
3048	0.5728055012
3049	0.5727972173
3050	0.5727958318
3051	0.5727935627
3052	0.5727895278
3053	0.5727846773
3054	0.5727792967
3055	0.572775035
3056	0.5727694056
3057	0.5727662378
3058	0.5727615878
3059	0.5727580834
3060	0.5727545194
3061	0.5727488606
3062	0.572739621
3063	0.5727359832
3064	0.5727296436
3065	0.5727261548
3066	0.5727249547
3067	0.5727202739
3068	0.5727189111
3069	0.5727142942
3070	0.5727118784
3071	0.5727076564
3072	0.5726985668
3073	0.5726944897
3074	0.5726911815
3075	0.5726891136
3076	0.5726863331
3077	0.5726829403
3078	0.5726800098
3079	0.5726772138
3080	0.5726671616
3081	0.5726638465
3082	0.5726579372
3083	0.5726534928
3084	0.5726495326
3085	0.5726453539
3086	0.5726410517
3087	0.5726348784
3088	0.5726307457
3089	0.5726229597
3090	0.5726185896
3091	0.5726129274
3092	0.572603127
3093	0.572600455
3094	0.572597369
3095	0.5725950789
3096	0.5725931765
3097	0.5725853564
3098	0.5725817805
3099	0.5725789054
3100	0.5725739547
3101	0.5725718318
3102	0.5725699026
3103	0.5725669803
3104	0.5725610402
3105	0.5725583366
3106	0.5725533037
3107	0.5725514668
3108	0.5725444134
3109	0.5725418561
3110	0.5725394629
3111	0.5725384355
3112	0.5725350401
3113	0.5725342562
3114	0.5725313833
3115	0.5725291372
3116	0.5725275913
3117	0.5725213646
3118	0.5725183985
3119	0.5725174215
3120	0.572513296
3121	0.5725089124
3122	0.5725048196
3123	0.5725034249
3124	0.5724952919
3125	0.5724927676
3126	0.5724887871
3127	0.572485327
3128	0.5724812895
3129	0.5724795688
3130	0.5724742626
3131	0.5724711625
3132	0.5724691377
3133	0.5724671366
3134	0.5724585507
3135	0.5724511737
3136	0.5724483198
3137	0.5724459889
3138	0.5724406678
3139	0.5724385356
3140	0.5724346648
3141	0.5724325327
3142	0.5724228047
3143	0.572414128
3144	0.5724085153
3145	0.5724055976
3146	0.5723992641
3147	0.5723943832
3148	0.5723873656
3149	0.5723809663
3150	0.572379721
3151	0.5723757534
3152	0.5723690561
3153	0.5723678895
3154	0.5723620225
3155	0.5723566227
3156	0.5723553306
3157	0.5723529163
3158	0.5723494571
3159	0.5723461799
3160	0.5723414143
3161	0.5723391301
3162	0.5723320134
3163	0.5723292653
3164	0.5723266952
3165	0.5723234358
3166	0.5723210995
3167	0.5723168868
3168	0.5723118061
3169	0.5723042586
3170	0.5723011716
3171	0.572296455
3172	0.5722930222
3173	0.5722896623
3174	0.5722837844
3175	0.5722794214
3176	0.5722758672
3177	0.5722727955
3178	0.5722701749
3179	0.5722677231
3180	0.5722663062
3181	0.572264491
3182	0.5722627163
3183	0.5722570277
3184	0.5722534449
3185	0.5722494883
3186	0.5722454069
3187	0.5722435141
3188	0.5722392644
3189	0.5722342288
3190	0.5722286687
3191	0.5722256791
3192	0.5722195123
3193	0.5722177734
3194	0.5722140094
3195	0.5722119676
3196	0.5722062572
3197	0.5722004609
3198	0.5721933276
3199	0.5721881058
3200	0.5721817231
3201	0.5721786993
3202	0.5721736744
3203	0.5721710779
3204	0.5721640664
3205	0.5721609971
3206	0.5721577806
3207	0.5721552065
3208	0.5721483879
3209	0.5721426086
3210	0.5721391689
3211	0.5721353589
3212	0.572131307
3213	0.5721264861
3214	0.5721225312
3215	0.5721190619
3216	0.5721163992
3217	0.572115799
3218	0.572112895
3219	0.5721075418
3220	0.5721031214
3221	0.572097194
3222	0.5720900138
3223	0.5720879947
3224	0.5720815525
3225	0.572077049
3226	0.5720751123
3227	0.5720714015
3228	0.5720650703
3229	0.5720609754
3230	0.5720582548
3231	0.5720572228
3232	0.5720538467
3233	0.5720480639
3234	0.5720450931
3235	0.5720387802
3236	0.5720356583
3237	0.5720308235
3238	0.5720281318
3239	0.5720252783
3240	0.5720227405
3241	0.5720196945
3242	0.5720142831
3243	0.5720120303
3244	0.5720071256
3245	0.5720055278
3246	0.5720031928
3247	0.5719998835
3248	0.5719972443
3249	0.5719965602
3250	0.5719936825
3251	0.571987131
3252	0.5719850634
3253	0.5719807286
3254	0.5719782884
3255	0.5719735515
3256	0.5719706193
3257	0.5719681232
3258	0.5719662832
3259	0.571959961
3260	0.5719586016
3261	0.5719545406
3262	0.5719456678
3263	0.5719443886
3264	0.5719389498
3265	0.5719322897
3266	0.5719267146
3267	0.5719235811
3268	0.5719179899
3269	0.5719121456
3270	0.5719066787
3271	0.5719059825
3272	0.5719041236
3273	0.5719004086
3274	0.5718943665
3275	0.5718918558
3276	0.5718829798
3277	0.5718743507
3278	0.5718702238
3279	0.571869042
3280	0.5718617398
3281	0.5718595755
3282	0.5718559501
3283	0.5718541551
3284	0.5718486747
3285	0.5718471101
3286	0.5718445582
3287	0.5718401709
3288	0.5718320617
3289	0.5718305423
3290	0.5718225006
3291	0.5718177025
3292	0.5718138149
3293	0.5718094884
3294	0.5718071665
3295	0.5718056115
3296	0.5717988778
3297	0.5717976565
3298	0.5717943594
3299	0.5717917348
3300	0.5717862947
3301	0.5717835815
3302	0.5717807752
3303	0.5717730387
3304	0.5717663129
3305	0.5717633847
3306	0.571756231
3307	0.571747651
3308	0.5717401118
3309	0.5717364112
3310	0.5717334234
3311	0.5717304019
3312	0.5717251635
3313	0.5717223754
3314	0.5717198242
3315	0.5717127536
3316	0.5717107515
3317	0.5717026601
3318	0.5716988936
3319	0.5716951876
3320	0.5716894741
3321	0.5716850433
3322	0.5716833851
3323	0.571674648
3324	0.5716700406
3325	0.5716685624
3326	0.5716622187
3327	0.5716563053
3328	0.5716549638
3329	0.5716540745
3330	0.5716519417
3331	0.5716431245
3332	0.5716380224
3333	0.571635513
3334	0.5716329138
3335	0.5716307693
3336	0.5716256181
3337	0.5716219721
3338	0.5716201826
3339	0.571618631
3340	0.5716167688
3341	0.5716139329
3342	0.5716119957
3343	0.5716080277
3344	0.5716062937
3345	0.5716053598
3346	0.5716030277
3347	0.5715975336
3348	0.5715961704
3349	0.5715893294
3350	0.5715867742
3351	0.5715830275
3352	0.5715815202
3353	0.5715750937
3354	0.5715733888
3355	0.5715714631
3356	0.5715704474
3357	0.5715680888
3358	0.5715620977
3359	0.5715603232
3360	0.5715577146
3361	0.5715537126
3362	0.5715529701
3363	0.5715505824
3364	0.5715495747
3365	0.5715427812
3366	0.5715391351
3367	0.5715366828
3368	0.5715336287
3369	0.571526912
3370	0.5715246159
3371	0.5715221489
3372	0.5715203942
3373	0.5715154638
3374	0.5715097306
3375	0.571508324
3376	0.5715014209
3377	0.5714960896
3378	0.5714944973
3379	0.5714920208
3380	0.5714909877
3381	0.5714863516
3382	0.5714835231
3383	0.5714810881
3384	0.5714795813
3385	0.5714772784
3386	0.5714749395
3387	0.5714685312
3388	0.5714669043
3389	0.5714658048
3390	0.5714595581
3391	0.5714582408
3392	0.571451593
3393	0.5714479671
3394	0.5714447182
3395	0.5714427174
3396	0.5714407827
3397	0.5714388787
3398	0.571435648
3399	0.5714338873
3400	0.5714296285
3401	0.571428033
3402	0.5714224862
3403	0.5714200533
3404	0.5714173214
3405	0.5714135449
3406	0.5714090497
3407	0.5714072532
3408	0.5714052127
3409	0.5713983841
3410	0.571395431
3411	0.5713927715
3412	0.5713913443
3413	0.5713900708
3414	0.5713829356
3415	0.5713819749
3416	0.5713814097
3417	0.571376038
3418	0.5713750833
3419	0.5713729044
3420	0.571371624
3421	0.5713691977
3422	0.5713677326
3423	0.5713657544
3424	0.5713642984
3425	0.5713579936
3426	0.5713566124
3427	0.5713519054
3428	0.5713505982
3429	0.5713483366
3430	0.5713456094
3431	0.5713446045
3432	0.5713403674
3433	0.5713391132
3434	0.5713328601
3435	0.5713300347
3436	0.5713258995
3437	0.5713229669
3438	0.5713196748
3439	0.571316495
3440	0.5713088239
3441	0.5713008352
3442	0.5712975096
3443	0.5712942295
3444	0.5712917283
3445	0.5712847832
3446	0.5712811131
3447	0.5712800348
3448	0.5712773831
3449	0.5712688514
3450	0.5712660422
3451	0.5712629002
3452	0.5712601354
3453	0.5712572876
3454	0.5712507876
3455	0.5712418314
3456	0.5712390587
3457	0.5712361236
3458	0.5712302075
3459	0.5712253653
3460	0.5712239888
3461	0.571222277
3462	0.5712215128
3463	0.5712147736
3464	0.5712136813
3465	0.5712127287
3466	0.5712108298
3467	0.5712057267
3468	0.5711995213
3469	0.5711955486
3470	0.5711885719
3471	0.5711857522
3472	0.5711854396
3473	0.5711834154
3474	0.571181401
3475	0.5711792937
3476	0.5711782102
3477	0.5711731822
3478	0.5711720454
3479	0.5711641038
3480	0.5711628052
3481	0.5711606878
3482	0.5711588511
3483	0.5711537633
3484	0.5711520211
3485	0.5711500355
3486	0.5711478931
3487	0.5711439255
3488	0.5711406741
3489	0.5711356726
3490	0.5711342875
3491	0.5711312459
3492	0.5711301186
3493	0.5711278714
3494	0.5711243604
3495	0.571122754
3496	0.5711212589
3497	0.5711193895
3498	0.5711121702
3499	0.5711067947
3500	0.5711014837
3501	0.5710999073
3502	0.5710976063
3503	0.5710962845
3504	0.5710903251
3505	0.5710882008
3506	0.5710826921
3507	0.5710813746
3508	0.5710757375
3509	0.5710745817
3510	0.5710683432
3511	0.5710656803
3512	0.5710637498
3513	0.571061411
3514	0.5710600315
3515	0.5710526138
3516	0.5710467631
3517	0.5710450776
3518	0.5710436357
3519	0.5710401363
3520	0.5710338608
3521	0.5710322463
3522	0.5710260852
3523	0.5710209043
3524	0.5710196595
3525	0.5710184288
3526	0.5710167563
3527	0.5710139361
3528	0.5710112519
3529	0.571005063
3530	0.5709990871
3531	0.5709969999
3532	0.5709956437
3533	0.5709941535
3534	0.5709931287
3535	0.570987915
3536	0.5709861993
3537	0.5709856346
3538	0.5709832485
3539	0.5709793564
3540	0.5709765053
3541	0.5709745609
3542	0.5709711786
3543	0.5709673872
3544	0.5709648851
3545	0.5709633181
3546	0.5709612802
3547	0.5709578522
3548	0.5709499268
3549	0.5709484888
3550	0.5709452877
3551	0.5709437446
3552	0.5709379572
3553	0.5709349558
3554	0.570930359
3555	0.5709288492
3556	0.5709223393
3557	0.5709178526
3558	0.5709163777
3559	0.5709153981
3560	0.5709134259
3561	0.5709080877
3562	0.5709066978
3563	0.5709046413
3564	0.570903076
3565	0.5709001506
3566	0.5708947476
3567	0.5708886225
3568	0.5708855557
3569	0.5708789906
3570	0.5708770365
3571	0.5708752348
3572	0.570869317
3573	0.5708646367
3574	0.570859609
3575	0.5708546233
3576	0.5708525985
3577	0.5708511201
3578	0.570846149
3579	0.5708459226
3580	0.5708400298
3581	0.5708394016
3582	0.5708378709
3583	0.5708305464
3584	0.5708296783
3585	0.5708259231
3586	0.5708188748
3587	0.5708140637
3588	0.570811269
3589	0.5708043537
3590	0.5708022859
3591	0.5707973484
3592	0.5707947422
3593	0.5707936483
3594	0.5707902834
3595	0.5707870389
3596	0.5707825649
3597	0.5707814844
3598	0.5707736935
3599	0.5707692177
3600	0.5707661066
3601	0.5707644251
3602	0.5707635419
3603	0.5707590615
3604	0.5707539055
3605	0.5707515486
3606	0.5707506085
3607	0.5707484192
3608	0.5707469291
3609	0.5707423283
3610	0.5707402025
3611	0.5707396006
3612	0.5707386191
3613	0.570736557
3614	0.5707337137
3615	0.5707326161
3616	0.5707266741
3617	0.5707194472
3618	0.5707161431
3619	0.5707152136
3620	0.5707128335
3621	0.5707115681
3622	0.5707063658
3623	0.57070067
3624	0.5706957805
3625	0.5706927999
3626	0.570691326
3627	0.5706851966
3628	0.5706840506
3629	0.5706819767
3630	0.5706774647
3631	0.5706724615
3632	0.5706709259
3633	0.5706700934
3634	0.5706675894
3635	0.5706608347
3636	0.57065502
3637	0.570652598
3638	0.5706490394
3639	0.5706435613
3640	0.5706421398
3641	0.5706375325
3642	0.5706360805
3643	0.5706348778
3644	0.5706279491
3645	0.5706220185
3646	0.5706211833
3647	0.5706192372
3648	0.5706161536
3649	0.5706143519
3650	0.5706130272
3651	0.5706116383
3652	0.5706092192
3653	0.5706079915
3654	0.5706042975
3655	0.5705970832
3656	0.5705969677
3657	0.5705945615
3658	0.5705904819
3659	0.5705881171
3660	0.5705874914
3661	0.5705864158
3662	0.5705795463
3663	0.5705770369
3664	0.5705696618
3665	0.5705678078
3666	0.5705601213
3667	0.5705577449
3668	0.5705547463
3669	0.5705536842
3670	0.5705478059
3671	0.5705461024
3672	0.570544663
3673	0.5705365275
3674	0.5705346989
3675	0.5705322915
3676	0.57053031
3677	0.5705287602
3678	0.5705273776
3679	0.5705250617
3680	0.5705239606
3681	0.5705183363
3682	0.5705125465
3683	0.5705103436
3684	0.5705090438
3685	0.5705059214
3686	0.5705039883
3687	0.5705012069
3688	0.570494911
3689	0.570494431
3690	0.5704907192
3691	0.5704888474
3692	0.5704876853
3693	0.5704850666
3694	0.5704847946
3695	0.5704817558
3696	0.5704806818
3697	0.5704733707
3698	0.5704711353
3699	0.5704697908
3700	0.5704678237
3701	0.5704672121
3702	0.5704657895
3703	0.5704623129
3704	0.5704590337
3705	0.5704575137
3706	0.5704549592
3707	0.5704533607
3708	0.5704492536
3709	0.5704481951
3710	0.5704467012
3711	0.5704452461
3712	0.5704401182
3713	0.5704393491
3714	0.5704336149
3715	0.5704250167
3716	0.5704237193
3717	0.5704222059
3718	0.5704210151
3719	0.570419641
3720	0.5704180842
3721	0.5704153438
3722	0.5704121734
3723	0.5704096432
3724	0.5704083554
3725	0.570405356
3726	0.5704040334
3727	0.5704020546
3728	0.5703998834
3729	0.5703975106
3730	0.5703922064
3731	0.5703898288
3732	0.5703872441
3733	0.5703865313
3734	0.5703819368
3735	0.5703786487
3736	0.5703772926
3737	0.570376132
3738	0.5703706542
3739	0.5703680157
3740	0.5703590332
3741	0.5703550836
3742	0.570353108
3743	0.5703520721
3744	0.5703510161
3745	0.5703488579
3746	0.5703480259
3747	0.5703455156
3748	0.5703424719
3749	0.5703391459
3750	0.5703347586
3751	0.5703319202
3752	0.5703284353
3753	0.5703270313
3754	0.5703248348
3755	0.5703181777
3756	0.5703167335
3757	0.5703119324
3758	0.5703104726
3759	0.5703084531
3760	0.570301811
3761	0.5702990417
3762	0.5702970889
3763	0.5702933742
3764	0.570291428
3765	0.5702872215
3766	0.5702821406
3767	0.5702785588
3768	0.5702774909
3769	0.5702772297
3770	0.5702749063
3771	0.5702737857
3772	0.570271642
3773	0.5702679963
3774	0.5702656411
3775	0.570262398
3776	0.5702610061
3777	0.570257665
3778	0.5702543589
3779	0.5702527999
3780	0.5702497028
3781	0.5702475288
3782	0.5702460453
3783	0.5702427625
3784	0.5702371226
3785	0.5702347484
3786	0.5702336738
3787	0.5702316052
3788	0.5702256349
3789	0.5702202222
3790	0.5702168807
3791	0.5702110129
3792	0.5702096235
3793	0.5702034132
3794	0.570201859
3795	0.5702003875
3796	0.5701943014
3797	0.5701920373
3798	0.570189467
3799	0.5701878948
3800	0.5701830058
3801	0.5701762508
3802	0.5701739634
3803	0.5701714816
3804	0.5701659589
3805	0.57015974
3806	0.5701560246
3807	0.5701540677
3808	0.5701524382
3809	0.5701512446
3810	0.5701449621
3811	0.5701416742
3812	0.5701357742
3813	0.5701351984
3814	0.570133543
3815	0.5701327294
3816	0.5701274675
3817	0.5701257313
3818	0.5701238523
3819	0.5701203771
3820	0.5701186348
3821	0.5701150181
3822	0.5701136158
3823	0.5701106927
3824	0.5701083751
3825	0.5701076216
3826	0.5701061549
3827	0.5701038269
3828	0.5701010256
3829	0.5700993642
3830	0.5700950356
3831	0.5700940221
3832	0.5700901741
3833	0.5700835732
3834	0.5700789306
3835	0.5700770862
3836	0.5700727299
3837	0.5700699702
3838	0.5700666562
3839	0.5700648378
3840	0.5700629523
3841	0.570058118
3842	0.5700503888
3843	0.5700479268
3844	0.5700472016
3845	0.5700431217
3846	0.5700407196
3847	0.5700381473
3848	0.5700359878
3849	0.5700337649
3850	0.5700298283
3851	0.5700234055
3852	0.5700212386
3853	0.5700185684
3854	0.5700166546
3855	0.5700148505
3856	0.5700145646
3857	0.5700141955
3858	0.5700074063
3859	0.5700061986
3860	0.5700049107
3861	0.5700037623
3862	0.5700025304
3863	0.5700013083
3864	0.5699970818
3865	0.5699954701
3866	0.5699934381
3867	0.5699920385
3868	0.5699899673
3869	0.5699894681
3870	0.569986036
3871	0.5699822443
3872	0.5699807376
3873	0.5699789952
3874	0.5699775482
3875	0.5699726622
3876	0.5699686833
3877	0.569967232
3878	0.5699654326
3879	0.5699583423
3880	0.5699555878
3881	0.5699532837
3882	0.5699517072
3883	0.5699501584
3884	0.5699448146
3885	0.5699417135
3886	0.5699395405
3887	0.5699337964
3888	0.5699304662
3889	0.5699279107
3890	0.5699228828
3891	0.5699210887
3892	0.5699158238
3893	0.5699110208
3894	0.5699085669
3895	0.5699056894
3896	0.5699036193
3897	0.5698994576
3898	0.5698978071
3899	0.5698958317
3900	0.5698882861
3901	0.5698805926
3902	0.5698770605
3903	0.5698718713
3904	0.5698666275
3905	0.5698657419
3906	0.5698643475
3907	0.5698601854
3908	0.5698544174
3909	0.5698539646
3910	0.5698527414
3911	0.5698497434
3912	0.5698475455
3913	0.5698437457
3914	0.5698425126
3915	0.5698403954
3916	0.5698385949
3917	0.569837157
3918	0.5698312143
3919	0.5698261951
3920	0.5698185234
3921	0.5698114597
3922	0.5698104901
3923	0.5698098715
3924	0.5698088434
3925	0.5698080345
3926	0.5698062233
3927	0.5697985386
3928	0.5697952075
3929	0.5697938848
3930	0.5697927159
3931	0.5697913186
3932	0.569784695
3933	0.5697796285
3934	0.5697750832
3935	0.5697720764
3936	0.5697715778
3937	0.5697689495
3938	0.5697669702
3939	0.569762914
3940	0.5697614039
3941	0.5697595105
3942	0.5697586922
3943	0.5697572934
3944	0.5697553386
3945	0.5697527665
3946	0.5697498542
3947	0.5697476376
3948	0.5697448948
3949	0.5697429976
3950	0.5697408627
3951	0.5697388652
3952	0.5697324304
3953	0.5697319119
3954	0.5697277973
3955	0.569724123
3956	0.5697211815
3957	0.5697196596
3958	0.5697160157
3959	0.5697144474
3960	0.5697085755
3961	0.5697053763
3962	0.569701857
3963	0.5697004956
3964	0.5696987248
3965	0.5696961221
3966	0.5696927743
3967	0.5696916863
3968	0.5696894562
3969	0.5696884276
3970	0.5696853217
3971	0.5696823436
3972	0.5696775593
3973	0.5696731186
3974	0.5696710896
3975	0.5696634765
3976	0.5696618596
3977	0.5696606313
3978	0.569659239
3979	0.5696581953
3980	0.5696568993
3981	0.5696544169
3982	0.5696470918
3983	0.5696458994
3984	0.5696424579
3985	0.5696386053
3986	0.5696371072
3987	0.5696349213
3988	0.5696346361
3989	0.5696335957
3990	0.5696286921
3991	0.5696254764
3992	0.5696223112
3993	0.5696207646
3994	0.5696188504
3995	0.5696159178
3996	0.5696091739
3997	0.5696049409
3998	0.5696010737
3999	0.5695987592
4000	0.5695943408
4001	0.5695937962
4002	0.5695912166
4003	0.5695904244
4004	0.5695848076
4005	0.5695813606
4006	0.5695766569
4007	0.5695752206
4008	0.5695735188
4009	0.5695668609
4010	0.5695620538
4011	0.5695577836
4012	0.5695565358
4013	0.5695548193
4014	0.5695521683
4015	0.5695507248
4016	0.5695476817
4017	0.5695448498
4018	0.5695413416
4019	0.5695413011
4020	0.5695375678
4021	0.5695366953
4022	0.5695346221
4023	0.5695324271
4024	0.5695299432
4025	0.569524223
4026	0.5695226905
4027	0.5695203755
4028	0.5695189229
4029	0.5695169047
4030	0.5695163329
4031	0.5695150012
4032	0.5695123805
4033	0.5695044405
4034	0.5695029338
4035	0.5695001708
4036	0.5694988766
4037	0.569492717
4038	0.5694897985
4039	0.5694882295
4040	0.5694879763
4041	0.5694871429
4042	0.5694857416
4043	0.5694851229
4044	0.5694818984
4045	0.5694805574
4046	0.5694771094
4047	0.5694737222
4048	0.5694696476
4049	0.5694625412
4050	0.5694573773
4051	0.5694526956
4052	0.5694521051
4053	0.569450781
4054	0.5694499322
4055	0.5694470038
4056	0.5694443556
4057	0.5694428712
4058	0.5694414195
4059	0.5694399118
4060	0.5694378802
4061	0.5694313193
4062	0.5694290138
4063	0.5694243648
4064	0.5694178497
4065	0.569413209
4066	0.5694122504
4067	0.5694097135
4068	0.5694095032
4069	0.5694075346
4070	0.5694048175
4071	0.5694008048
4072	0.5693992315
4073	0.5693941217
4074	0.5693897051
4075	0.5693875069
4076	0.5693831719
4077	0.5693819748
4078	0.569378785
4079	0.5693741645
4080	0.5693717047
4081	0.5693678341
4082	0.5693669342
4083	0.5693628642
4084	0.5693622206
4085	0.5693611923
4086	0.5693602392
4087	0.5693562859
4088	0.5693552538
4089	0.5693528607
4090	0.5693467426
4091	0.5693450988
4092	0.5693440998
4093	0.5693421918
4094	0.5693407319
4095	0.5693390946
4096	0.569337862
4097	0.5693363423
4098	0.5693333107
4099	0.5693301783
4100	0.5693269007
4101	0.5693261112
4102	0.5693223937
4103	0.56932105
4104	0.569320137
4105	0.5693132736
4106	0.5693109266
4107	0.56930815
4108	0.5693066342
4109	0.5693029823
4110	0.5692987801
4111	0.5692972027
4112	0.569293508
4113	0.5692920591
4114	0.5692912769
4115	0.5692910909
4116	0.569290656
4117	0.569290071
4118	0.5692863776
4119	0.5692846769
4120	0.5692831638
4121	0.5692822332
4122	0.5692815569
4123	0.5692766552
4124	0.5692736949
4125	0.5692721455
4126	0.5692707631
4127	0.5692677623
4128	0.569266309
4129	0.569265253
4130	0.5692637647
4131	0.5692607505
4132	0.5692591915
4133	0.5692579068
4134	0.5692554999
4135	0.569251906
4136	0.5692489538
4137	0.5692484886
4138	0.5692457974
4139	0.5692427727
4140	0.5692413201
4141	0.5692393635
4142	0.5692381297
4143	0.5692350202
4144	0.5692341864
4145	0.5692322979
4146	0.5692313077
4147	0.5692305656
4148	0.5692262433
4149	0.5692252696
4150	0.5692179783
4151	0.5692169515
4152	0.5692129688
4153	0.5692102986
4154	0.56920605
4155	0.5692058264
4156	0.5692036163
4157	0.5691999419
4158	0.5691947879
4159	0.5691930054
4160	0.5691911243
4161	0.5691857696
4162	0.5691809816
4163	0.5691793783
4164	0.5691753745
4165	0.5691747108
4166	0.569170704
4167	0.5691680539
4168	0.5691663754
4169	0.569161981
4170	0.5691571203
4171	0.5691536404
4172	0.5691487636
4173	0.5691473933
4174	0.5691460242
4175	0.5691394656
4176	0.5691377764
4177	0.5691327227
4178	0.5691300402
4179	0.569128473
4180	0.5691245099
4181	0.5691179967
4182	0.5691147626
4183	0.5691144816
4184	0.5691110802
4185	0.5691101399
4186	0.5691081605
4187	0.5691058011
4188	0.5691002309
4189	0.5690940942
4190	0.5690903814
4191	0.5690855353
4192	0.5690830289
4193	0.5690808894
4194	0.5690771557
4195	0.5690768989
4196	0.569075519
4197	0.569073405
4198	0.5690703991
4199	0.569069671
4200	0.5690665415
4201	0.5690658014
4202	0.5690638573
4203	0.5690623366
4204	0.5690616211
4205	0.5690604056
4206	0.5690589884
4207	0.5690569568
4208	0.5690543003
4209	0.5690525457
4210	0.5690484614
4211	0.5690459805
4212	0.5690436086
4213	0.5690383858
4214	0.569036758
4215	0.5690360777
4216	0.5690288869
4217	0.5690238997
4218	0.5690208303
4219	0.5690200813
4220	0.569015181
4221	0.5690117108
4222	0.5690098345
4223	0.5690044087
4224	0.5690028253
4225	0.5690017025
4226	0.569000347
4227	0.5689982396
4228	0.5689922226
4229	0.5689909533
4230	0.5689893556
4231	0.5689848576
4232	0.568982854
4233	0.5689816312
4234	0.5689772656
4235	0.5689757089
4236	0.5689733473
4237	0.5689723029
4238	0.5689714115
4239	0.5689689538
4240	0.5689667258
4241	0.5689627756
4242	0.5689593737
4243	0.5689554554
4244	0.5689546209
4245	0.5689526361
4246	0.568951023
4247	0.5689492173
4248	0.5689441624
4249	0.568943182
4250	0.568939693
4251	0.568937152
4252	0.5689360995
4253	0.5689340557
4254	0.5689329056
4255	0.568930997
4256	0.5689268938
4257	0.5689261183
4258	0.568923495
4259	0.5689218397
4260	0.5689207815
4261	0.5689201581
4262	0.5689190898
4263	0.5689166915
4264	0.568912571
4265	0.5689092544
4266	0.5689075725
4267	0.5689050107
4268	0.5689037041
4269	0.5688977933
4270	0.5688945986
4271	0.5688920873
4272	0.5688916846
4273	0.5688885914
4274	0.5688872038
4275	0.5688865896
4276	0.5688849244
4277	0.5688846716
4278	0.5688823723
4279	0.5688803927
4280	0.5688749169
4281	0.5688740122
4282	0.5688730718
4283	0.5688682498
4284	0.5688665762
4285	0.5688657112
4286	0.568864801
4287	0.568863021
4288	0.5688588483
4289	0.568854782
4290	0.568853061
4291	0.5688482077
4292	0.5688443658
4293	0.5688416799
4294	0.568840822
4295	0.5688363567
4296	0.5688350463
4297	0.5688334679
4298	0.568832456
4299	0.5688283485
4300	0.5688221116
4301	0.5688201626
4302	0.5688187266
4303	0.568817429
4304	0.5688124367
4305	0.5688091311
4306	0.5688052741
4307	0.5688042176
4308	0.5688029694
4309	0.5688011303
4310	0.5687985718
4311	0.5687945718
4312	0.5687915912
4313	0.568790564
4314	0.5687891509
4315	0.5687879921
4316	0.5687845959
4317	0.5687829656
4318	0.5687779873
4319	0.5687766002
4320	0.5687735334
4321	0.568772748
4322	0.5687713895
4323	0.5687676922
4324	0.5687635929
4325	0.5687613921
4326	0.5687587393
4327	0.5687566927
4328	0.5687545857
4329	0.5687507792
4330	0.5687480547
4331	0.5687460824
4332	0.5687447763
4333	0.568743292
4334	0.5687419232
4335	0.568740946
4336	0.5687383891
4337	0.5687373408
4338	0.5687360852
